,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
17948,34721719,Chez vous en famille,261891944,Rosine,Bronx,Fordham,40.85416,-73.9017,Private room,60,30,1,2019-06-17,0.03,1,0,0,,
17951,34723211,"Quiet, luxury 1BR--15minutes to Manhattan!",12898160,Sapna,Bronx,Riverdale,40.88488,-73.91363,Entire home/apt,85,30,0,,,1,0,0,,
18005,34791645,Mott Haven Dorm FF,30509656,Orit,Bronx,Port Morris,40.80893,-73.93111,Shared room,32,1,62,2022-08-13,1.55,10,68,16,,
18092,35033674,Cozy 1 Bedroom Apartment near Yankee Stadium,18506733,Michelle,Bronx,Melrose,40.82403,-73.9157,Entire home/apt,65,2,5,2021-08-17,0.13,1,0,0,,
18096,35217588,•Bright and Cozy room in an elegant apartment•,258441018,Jaison,Bronx,Claremont Village,40.84429,-73.91137,Private room,65,365,0,,,1,0,0,,
18118,35045823,"Within A mile, Fordham/BotGarden",109671307,Samita,Bronx,Norwood,40.87226,-73.87585,Private room,129,1,54,2022-06-30,1.46,6,24,14,,
18138,35249458,Light-filled comfortable entire apartment,264809787,Kurt,Bronx,Concourse Village,40.82596,-73.91585,Entire home/apt,91,3,18,2022-08-22,0.46,1,279,2,,
18163,35409062,Next to Train B/D/4 Hospital & Campus,266505967,Dean,Bronx,Fordham,40.86091,-73.90002,Private room,99,3,6,2021-01-25,0.17,1,113,0,,
18195,35546298,Gorgous  bedroom with a cloud TempurPedic Bed,52062343,Ronald,Bronx,Bronxdale,40.85603,-73.86517,Shared room,51,14,59,2020-12-18,1.5,1,318,0,,
18215,35428298,NYC Diamond 5 star 3bedrooms/5beds 2baths/ Parking,266627618,Charlene,Bronx,Wakefield,40.90436,-73.84992,Entire home/apt,258,4,64,2022-08-21,1.66,6,338,19,,
18232,35584546,Downtown Bronx Studio 15 min ride to Manhattan,267744284,Andre,Bronx,Melrose,40.82257,-73.91594,Entire home/apt,79,4,78,2022-08-31,2.09,1,260,32,,
18242,35601334,Large Private Room with Modern amenities,5971264,Marco,Bronx,Kingsbridge,40.86369,-73.90358,Private room,62,5,62,2022-09-01,1.62,3,117,12,,
18248,35603512,Great 1 Bedroom Loft in Cool SoBro Area,2548258,Dakota,Bronx,Port Morris,40.80871,-73.92976,Entire home/apt,160,3,24,2022-05-30,0.62,1,177,12,,
18262,35614888,"Beautiful  peacefull 
Calm",267938006,Francoise X,Bronx,Concourse Village,40.82903,-73.92129,Private room,55,30,11,2019-09-29,0.28,1,0,0,,
18268,35315368,"Private Room in Bronx, close to everything!",265888743,Ruth,Bronx,Norwood,40.87002,-73.88255,Private room,60,5,29,2022-09-03,0.78,1,0,10,,
18311,35648435,Suzy ville,244116720,Carsandra,Bronx,Throgs Neck,40.82598,-73.81935,Private room,65,1,51,2022-08-08,1.3,3,360,10,,
18312,35496842,"Private,  cozy,  comfortable,  it feels like home",127836236,Segun,Bronx,Williamsbridge,40.88151,-73.8494,Entire home/apt,81,1,46,2022-07-31,1.17,1,337,3,,
18321,35499352,Apartment for rent for short term,170071460,Inas,Bronx,Kingsbridge,40.88443,-73.89802,Entire home/apt,100,90,0,,,1,0,0,,
18323,35654798,MedRoom 315-1A,267272502,Orfelina,Bronx,Claremont Village,40.8437,-73.90743,Private room,65,5,1,2019-07-29,0.03,28,160,0,,
18338,35717460,Comfortable Stay near Yankee Stadium,264676469,Diane,Bronx,Highbridge,40.83097,-73.93136,Private room,90,30,1,2019-06-21,0.03,1,0,0,,
18367,35524274,MedRoom 315-6B,267272502,Orfelina,Bronx,Claremont Village,40.842,-73.90705,Private room,70,30,2,2022-09-03,1.62,28,125,2,,
18372,35744019,Suzy ville 2,244116720,Carsandra,Bronx,Throgs Neck,40.82763,-73.82102,Private room,65,1,53,2022-07-13,1.45,3,360,17,,
18447,35806920,🍃 Extra Large bedroom w/ Park View,71375159,Toni,Bronx,Fordham,40.86339,-73.89625,Private room,95,1,0,,,1,0,0,,
18462,35996222,Stylish 2 Beds Apartment with private parking.,270796745,Sonia,Bronx,Allerton,40.86729,-73.85113,Entire home/apt,138,2,115,2022-08-16,2.96,1,165,53,,
18544,36080023,The Game Room,188453457,Queen,Bronx,Claremont Village,40.84279,-73.90963,Entire home/apt,529,1,18,2022-09-05,0.49,2,363,3,,
18546,36085870,The Game Room Place,188453457,Queen,Bronx,Claremont Village,40.84166,-73.89798,Private room,204,30,0,,,2,180,0,,
18554,36298671,Eternal Elegance NYC2Bedrooms2Bath3Beds1Recliner,266627618,Charlene,Bronx,Wakefield,40.90396,-73.84868,Entire home/apt,189,4,30,2022-08-08,1.16,6,259,15,,
18640,36359662,Dominiques Upper Level 2bedroom crashpad-sleeps 5*,310670,Vie,Bronx,Eastchester,40.87996,-73.83626,Entire home/apt,163,2,3,2021-10-11,0.21,6,359,1,,
18691,36428186,Private house 1 Bd  apt + patio,141511069,Carolina,Bronx,Morrisania,40.83109,-73.89519,Entire home/apt,99,7,52,2022-08-28,1.43,1,132,24,,
18692,36435986,1A. Studio & Stay. 30 minutes to Midtown Manhattan,37678939,Chantal,Bronx,Claremont Village,40.8357,-73.90998,Private room,125,3,15,2020-09-26,0.39,2,0,0,,
18707,36833047,Bronx Well-lit One Bedroom Apartment (Private),98095902,Egbe,Bronx,Williamsbridge,40.87885,-73.85676,Entire home/apt,52,30,67,2020-09-28,1.76,1,0,0,,
18733,36839655,An Oasis in the Bronx(Riverdale),85867497,Naomi Beth,Bronx,Riverdale,40.88654,-73.90791,Entire home/apt,178,3,31,2022-08-30,0.82,1,31,12,,
18749,36488148,Cozy FULL Studio Riverdale Bronx,45364265,Yessica,Bronx,Kingsbridge,40.87019,-73.90522,Entire home/apt,90,30,2,2021-07-22,0.13,1,97,0,,
18790,36852925,"ENTIRE PRIVATE STUDIO. PRIVATE BATH,KITCHEN,ENTRY!",110539055,Manny,Bronx,Williamsbridge,40.87748,-73.85336,Private room,69,5,14,2022-08-23,0.69,1,284,4,,
18813,36571835,"Cozy, clean room, backyard, close to subway, city",5704932,Victor,Bronx,Fordham,40.86684,-73.88782,Private room,41,30,24,2022-08-13,0.65,4,191,3,,
18839,36917552,MedStay Studio #1,267272502,Orfelina,Bronx,Claremont Village,40.84196,-73.90571,Entire home/apt,110,5,7,2021-10-23,0.19,28,129,1,,
18844,37055877,NYC PARADISE 💆‍♀️💆🕺🏌‍♀️🛌  ★★★★★,23732730,Buddy,Bronx,Morris Park,40.85713,-73.84458,Entire home/apt,550,30,3,2022-08-28,0.09,1,365,2,,
18968,37291686,Private studio apartment in Bronx,250993231,Ms. Lee,Bronx,Parkchester,40.84136,-73.85539,Entire home/apt,60,30,19,2021-10-19,0.56,1,34,1,,
18982,37296583,Comfortable room,279594397,Abdoulaye,Bronx,Longwood,40.828,-73.90573,Private room,50,30,8,2020-09-07,0.22,1,0,0,,
18987,37297049,Affordable Room Bronx Zoo Area,109671307,Samita,Bronx,Norwood,40.87043,-73.87704,Private room,92,1,12,2022-05-31,0.32,6,22,2,,
18994,37313309,Rustic Urban,280893022,Jamel,Bronx,Parkchester,40.83702,-73.86175,Entire home/apt,160,7,25,2022-05-21,0.68,1,358,1,,
18999,37184038,HABITACION PRIVADA CON  EN EL BRONX,265286065,Aura,Bronx,Kingsbridge,40.88428,-73.89644,Private room,80,30,0,,,1,0,0,,
19011,37206565,AWESOME Sun-Filled 2 BedRoom Gem,2211566,Hillary,Bronx,Longwood,40.81297,-73.902,Entire home/apt,115,30,1,2019-07-29,0.03,1,0,0,,
19025,37325442,Luxurious  *NO SMOKING* NO PARTY*,148525638,Tuan,Bronx,Allerton,40.86237,-73.85278,Private room,75,30,74,2021-10-22,2.03,1,282,4,,
19037,37332843,NYC Apt with Large Backyard,131178795,Karina,Bronx,Longwood,40.81433,-73.90256,Entire home/apt,371,3,7,2022-09-05,0.19,1,178,1,,
19056,37635434,★*･:Entire Apt w/ Sunny Views 3 mins from Subway,146675319,Atlanta'S Best Kept Secret,Bronx,Fordham,40.85216,-73.90152,Entire home/apt,315,2,11,2022-08-06,0.3,1,90,6,,
19073,37361653,Gorgeous & huge NYC retreat in City Island,94758471,Jonathan,Bronx,City Island,40.84862,-73.78813,Entire home/apt,386,5,1,2020-08-15,0.04,1,96,0,,
19079,37655428,Bruckner Comfort,284533505,Nori,Bronx,Unionport,40.82779,-73.84877,Entire home/apt,111,2,106,2022-08-13,2.85,1,202,34,,
19117,37702257,Room in a South Bronx Historic Brownstone,18486833,Amanda,Bronx,Mott Haven,40.81045,-73.9242,Private room,65,30,0,,,1,0,0,,
19124,37480039,"Habitación disponible en Bronx,NY.",282748938,Juana,Bronx,Westchester Square,40.84103,-73.84629,Private room,65,5,5,2020-01-04,0.14,1,0,0,,
19153,37497706,Large Two Bedroom in Bronx Little Italy,44851966,Joseph,Bronx,Belmont,40.85393,-73.88571,Entire home/apt,87,2,23,2022-08-06,0.62,6,243,1,,
19187,37743419,Oasis Workspace Apartment in The Bustling Bronx,68571625,Candice,Bronx,Tremont,40.8469,-73.90022,Entire home/apt,130,2,10,2022-08-19,0.27,1,168,1,,
19204,37552522,Spacious Studio Apartment,236499959,Christina,Bronx,Allerton,40.8609,-73.85385,Entire home/apt,129,1,89,2022-09-05,2.38,1,348,56,,
19222,37777719,Cozy private living room near Yankee Stadium,285731927,Julia,Bronx,Concourse Village,40.82752,-73.92176,Shared room,52,1,23,2022-09-04,0.63,2,68,21,,
19284,37918104,"Bronx zoo,Yankees Stadium, Museum, city",287258329,Anastacia,Bronx,Morris Heights,40.85263,-73.92175,Private room,75,7,18,2022-08-29,0.5,1,331,4,,
19306,37943438,Historic Brownstone 20 minutes from Grand Central!,1584064,Adrienne,Bronx,Mott Haven,40.80854,-73.92267,Entire home/apt,375,10,2,2022-04-23,0.06,1,104,1,,
19309,37943586,Bronx Modern Apartment 5 Min From Yankee Stadium,46220916,Alicia,Bronx,Morrisania,40.82547,-73.91062,Entire home/apt,100,30,10,2020-01-16,0.28,1,0,0,,
19326,38020017,Cozy Apartment in Quiet Neighborhood,117563787,Bobbie Ysabel,Bronx,Throgs Neck,40.81634,-73.81864,Entire home/apt,150,2,36,2022-07-24,1.01,1,77,4,,
19372,38233279,Beautiful livingroom with bed and 2 couches and tv,290520510,Kelly,Bronx,Hunts Point,40.8145,-73.88549,Private room,60,30,5,2020-01-01,0.15,1,0,0,,
19388,38239419,Two beautiful bedrooms in our Brownstone,10580254,Petra,Bronx,Mount Hope,40.848309,-73.904449,Private room,82,3,82,2022-08-15,2.26,1,126,27,,
19400,38371078,"Cute, comfy one bedroom near 6 train station",12878448,Jasmin,Bronx,Parkchester,40.83533,-73.86114,Private room,50,30,1,2019-09-05,0.03,1,0,0,,
19430,38383048,225 sq ft room queen bed,147762665,Jose,Bronx,Wakefield,40.88642,-73.86021,Private room,59,1,14,2022-08-20,0.38,7,361,8,,
19445,38392995,Rooms available for rent ASAP.,200546815,Daniel,Bronx,Wakefield,40.89775,-73.84696,Private room,200,30,0,,,1,0,0,,
19450,38116815,Bronx Haven,289358257,Trevor,Bronx,East Morrisania,40.83085,-73.89246,Entire home/apt,150,30,1,2020-02-16,0.03,1,0,0,,
19495,38316335,Quiet space perfect for traveling professionals!,78706106,C Alexander,Bronx,Pelham Gardens,40.86766,-73.84762,Entire home/apt,105,5,52,2022-06-29,1.44,1,163,10,,
19509,38317957,Cozy Room in Quiet Comfy Home in The Bronx,291420067,Vincent,Bronx,Williamsbridge,40.87712,-73.85696,Private room,49,3,3,2021-06-30,0.09,1,126,0,,
19524,38320677,Urbanite Bronx Porch House,291479768,Elizabeth,Bronx,Norwood,40.8744,-73.88387,Private room,40,30,0,,,1,0,0,,
19526,38325701,Mott Haven Dorm HH,30509656,Orit,Bronx,Port Morris,40.80849,-73.93189,Shared room,35,1,26,2022-08-14,0.73,10,94,24,,
19533,38325984,Mott Haven Dorm JJ,30509656,Orit,Bronx,Mott Haven,40.80984,-73.92992,Shared room,28,1,31,2022-08-20,0.88,10,46,20,,
19580,38573589,Che' Randall Tre   SoBro 10 Minutes to Manhattan!,30585124,Rawn,Bronx,Longwood,40.81992,-73.9079,Private room,60,30,11,2022-07-31,0.33,3,328,4,,
19582,38517357,"1 Bedroom , 5 min walk to subway",293714508,Lisbeth,Bronx,Williamsbridge,40.87775,-73.85832,Private room,175,4,5,2020-01-20,0.15,2,180,0,,
19592,38519757,A cozy and serene private room just for you.,292048746,Conny,Bronx,Concourse Village,40.82992,-73.91626,Private room,45,3,33,2022-07-28,0.91,1,170,3,,
19595,38753560,A very private living room and bedroom,296362224,Julian,Bronx,Fordham,40.86894,-73.89411,Private room,70,30,1,2019-09-23,0.03,1,250,0,,
19607,38524793,NYC Close to Subway with parking,293714508,Lisbeth,Bronx,Williamsbridge,40.87719697393565,-73.8597721211623,Entire home/apt,255,7,0,,,2,365,0,,
19662,38799098,MedRoom 315-3C,267272502,Orfelina,Bronx,Claremont Village,40.84353,-73.90542,Private room,65,5,5,2020-07-05,0.15,28,340,0,,
19666,38623036,Ingrid's Place,294941910,Cheryl,Bronx,Wakefield,40.90505,-73.84651,Private room,74,2,132,2022-09-05,3.69,1,164,59,,
19679,38626886,WARM ROOM FOR 2 A FEW MINUTES MANHATTAN,295015804,Eliza,Bronx,Kingsbridge,40.86817,-73.90162,Private room,56,30,14,2021-09-07,0.39,1,0,0,,
19727,38853605,Habitacion como en tu Casa. Tengo una Perrita.,297498338,Aracelis,Bronx,Mount Hope,40.84997,-73.90533,Private room,27,30,2,2019-12-06,0.06,1,0,0,,
19732,38870540,PRIVATE 2 BEDROOM APARTMENT - PET FRIENDLY,297656889,D. Anthony,Bronx,Unionport,40.8251,-73.84716,Entire home/apt,157,3,11,2020-05-24,0.31,1,0,0,,
19735,38871661,"Modern, ideal long term, Montefiore professionals",297673205,Michael,Bronx,Morris Park,40.84771,-73.84733,Private room,70,3,74,2022-08-01,2.07,2,148,9,,
19738,38879859,Montefiore Profess. 5 min walk/long term discount,297673205,Michael,Bronx,Morris Park,40.84622,-73.84862,Private room,70,5,58,2021-12-25,1.74,2,330,2,,
19747,38688328,Oasis Stay NY - Full 2 bedroom; 18 mins from NYC,113585636,Jenny,Bronx,Clason Point,40.80862,-73.85311,Entire home/apt,189,1,70,2022-08-14,2.69,1,347,30,,
19792,39229191,Sittin' on the Dock of the Bay,301101607,Carmine Pio,Bronx,Throgs Neck,40.82749,-73.81481,Entire home/apt,225,30,14,2020-12-31,0.41,1,365,0,,
19800,39005916,Charming 1 Br Apartment Smoke/Drug Free,15617507,Stella,Bronx,Morris Park,40.85011,-73.86246,Entire home/apt,65,3,73,2022-09-01,2.05,6,297,30,,
19811,39242516,Explore The Bronx &  Manhattan For Less,102896902,Lawrence,Bronx,Concourse Village,40.83165,-73.91821,Private room,60,3,21,2022-09-05,0.6,2,201,15,,
19818,39025645,Deluxe family style private room,291091342,Sandra,Bronx,Allerton,40.86951,-73.85172,Private room,80,2,7,2019-12-23,0.2,1,140,0,,
19846,39113138,Large Sunny Room close to Yankee Stadium and City,11379822,Danny,Bronx,Mount Hope,40.8469,-73.90458,Private room,64,3,25,2022-07-14,0.72,3,341,18,,
19855,39251023,Building,299874106,Tilo,Bronx,Fordham,40.86814,-73.8946,Private room,150,30,0,,,1,0,0,,
19867,39146442,Cozy Room At Roselle,175152359,Massiel,Bronx,Westchester Square,40.84327,-73.84721,Private room,55,2,26,2021-07-12,0.75,4,21,0,,
19868,39146672,Specious clean room,150428984,Fazia,Bronx,Hunts Point,40.81361,-73.88933,Private room,52,3,16,2022-08-21,0.49,5,346,8,,
19871,39255187,Nuestro hogar será tu hogar.,297679759,Leonor,Bronx,Tremont,40.84477,-73.89273,Private room,35,30,14,2020-04-25,0.4,2,0,0,,
19872,39256285,Neat and clean place,301357987,Muhammad,Bronx,Bronxdale,40.85378,-73.86383,Private room,100,30,0,,,1,0,0,,
19908,39289019,MedStay Studio B1,267272502,Orfelina,Bronx,Claremont Village,40.84395,-73.90565,Entire home/apt,110,4,3,2022-08-08,0.09,28,9,1,,
19961,39330170,"Studio in Norwood, 
FordhamUniv/Montefiore",109671307,Samita,Bronx,Norwood,40.87152,-73.87713,Entire home/apt,155,1,103,2022-08-28,2.97,6,86,27,,
19978,39226961,ROOM FOR RENT IN A BRAND NEW APARTMENT.,298198884,Paoe,Bronx,Longwood,40.8181,-73.89533,Private room,36,30,8,2022-06-30,0.23,1,342,3,,
19989,39355943,Small room twin futon,147762665,Jose,Bronx,Wakefield,40.88812,-73.86039,Private room,59,1,64,2022-08-12,1.81,7,358,22,,
20018,39372420,250 Sq. Ft Rm. 20 minutes from midtown,122649770,Milagros,Bronx,Concourse,40.82864,-73.92469,Private room,200,2,2,2020-01-01,0.06,3,89,0,,
20027,39381503,Beautiful Bronx Private Room for Med Students,302494062,Luisa,Bronx,Kingsbridge,40.88279,-73.89765,Private room,54,30,10,2022-07-17,0.34,1,157,6,,
20034,39387412,Hidden Gem of a Bronx Tale ~ Real Little Italy NYC,116238997,Niko,Bronx,Belmont,40.84885,-73.88601,Entire home/apt,157,2,90,2022-08-23,2.61,1,125,44,,
20042,39480252,"Self contain studio,  25 mins NYC, 5 mins hospital",16851857,Paul,Bronx,Wakefield,40.89657,-73.85133,Entire home/apt,72,4,11,2022-07-30,0.34,10,275,7,,
20085,39673143,"Modern Condo with a ""Make Yourself at Home"" Feel.",34351646,Brian,Bronx,Parkchester,40.83996,-73.85937,Entire home/apt,229,3,112,2022-09-05,3.23,1,69,40,,
20095,39674685,Throgsneck Hidden Gem | 1-BR Minutes From NYC/LGA,215199591,Mark,Bronx,Throgs Neck,40.82005,-73.81651,Entire home/apt,152,2,66,2022-08-29,1.91,1,175,24,,
20129,39507856,Modern and comfortable,228562055,Johnn,Bronx,East Morrisania,40.83149,-73.88841,Private room,200,30,7,2019-12-30,0.21,1,89,0,,
20132,39590947,Is this even the Bronx,240065384,Solmarie,Bronx,Morris Park,40.85298,-73.85707,Private room,55,1,12,2021-08-21,0.5,1,0,0,,
20143,39699359,Teddy's Studios at 175,301736408,Amanda And Tanya,Bronx,City Island,40.85658,-73.79095,Entire home/apt,102,5,36,2022-08-29,1.05,1,115,15,,
20151,39610571,Cuarto de renta,302843131,Maribel,Bronx,Norwood,40.87972,-73.88012,Private room,70,30,0,,,1,0,0,,
20159,39612224,"Cute, cozy and comfy apt. in the Bronx!",120267512,Millie,Bronx,Williamsbridge,40.87934,-73.86055,Entire home/apt,126,5,49,2022-08-16,1.52,1,195,10,,
20162,39618927,Sweet cozy#3,146132198,Ronald And Cookie,Bronx,Wakefield,40.8961,-73.85651,Private room,40,2,9,2020-12-08,0.26,3,57,0,,
20176,39628066,HIDDEN GEM! Beautifully renovated attic apartment,226557968,Alonzo,Bronx,North Riverdale,40.90884,-73.9013,Entire home/apt,100,1,41,2022-08-21,1.17,1,356,20,,
20178,39821584,Live Today For Today,299362103,Katy,Bronx,Throgs Neck,40.81819,-73.82111,Entire home/apt,125,1,47,2021-01-31,1.37,1,0,0,,
20202,39837617,2 Bedroom Cozy Apt in a Private house with Parking,245003299,Yoselyn,Bronx,Clason Point,40.81002,-73.85127,Entire home/apt,135,2,53,2022-09-05,1.57,2,360,24,,
20235,39729023,Entire 1 Bedroom Apartment in New York City,270029540,Aamir,Bronx,Kingsbridge,40.88485,-73.89343,Entire home/apt,85,30,2,2019-11-30,0.06,1,0,0,,
20292,39756702,NO CLEANING FEE: Hostel-Style Private Bronx Room,82889379,Shera,Bronx,Wakefield,40.89781,-73.85693,Private room,43,1,72,2021-12-03,2.24,6,0,4,,
20312,39871722,One block to subway station,143052745,Ociel,Bronx,Mott Haven,40.80872,-73.92185,Private room,55,1,101,2022-09-03,2.92,5,256,53,,
20344,39775445,Modern pre-war home - moments from Yankee Stadium,207141784,Kobi,Bronx,Highbridge,40.83375,-73.92715,Entire home/apt,129,1,6,2020-01-01,0.17,1,0,0,,
20353,39899915,Cozy room near Yankee Stadium,307330962,Juan,Bronx,Concourse Village,40.82859,-73.91957,Private room,60,1,9,2022-01-02,0.27,1,95,6,,
20359,40002939,Kingsbridge 1,284064678,Martin,Bronx,Fordham,40.86694,-73.89285,Private room,60,30,9,2020-03-13,0.26,1,0,0,,
20382,40040229,La joie de vivre,308809387,Bakare,Bronx,East Morrisania,40.82965,-73.88403,Private room,40,30,3,2020-01-28,0.09,1,0,0,,
20420,40031760,Dream house next to everything you need  and more,308567156,Mark,Bronx,Kingsbridge,40.88517,-73.89753,Entire home/apt,250,30,4,2020-01-02,0.12,1,0,0,,
20423,40037636,Crystal's Palace,308798791,Crystal,Bronx,Wakefield,40.89276,-73.84592,Private room,75,30,1,2020-01-02,0.03,1,0,0,,
20430,40181084,Loft 230th,307784227,Ana,Bronx,Wakefield,40.89173,-73.85882,Private room,60,30,0,,,2,0,0,,
20441,40184659,Seguridad y muy confortable!!!,310317282,Jesus A,Bronx,Mount Hope,40.84662,-73.91067,Private room,85,30,1,2020-01-01,0.03,1,0,0,,
20468,40320773,Welcome to a newly renovated.,300447118,Nnachi,Bronx,Eastchester,40.87859,-73.84126,Private room,70,30,0,,,1,0,0,,
20485,40127447,The perfect home away from home !,167769340,Carmen,Bronx,Wakefield,40.90059,-73.8446,Entire home/apt,125,2,3,2020-03-14,0.09,1,0,0,,
20546,40154152,The Todds - A home away from home,245686814,Nicole,Bronx,Olinville,40.87953,-73.8669,Entire home/apt,134,1,41,2022-06-23,1.25,1,125,15,,
20607,40388964,"2 BR 2 Bath 25 mins NYC~10 mins
to New Rochelle",16851857,Paul,Bronx,Wakefield,40.89648,-73.85145,Private room,250,30,0,,,10,365,0,,
20619,40292818,The Original Bronx Oasis-Rustic & Modern (NYC),205069056,Ima,Bronx,Unionport,40.82451,-73.85288,Entire home/apt,130,3,37,2022-04-06,1.1,1,310,9,,
20642,40454134,Rm#3 Queen Bed plus Double Daybed 1 - 3 guests,211136294,Erika And Sharon,Bronx,Schuylerville,40.83577,-73.83502,Private room,91,2,67,2022-09-05,2.54,6,58,38,,
20655,40467488,CASTLE ON THE  POINT (private 1 bedroom apt),182475381,Sulma,Bronx,Hunts Point,40.81275,-73.8896,Entire home/apt,85,3,5,2020-07-12,0.16,1,273,0,,
20687,40582472,Your Nice Cozy Little Home Away From Home,179746154,Rev Jose & Anna,Bronx,Castle Hill,40.82092,-73.85138,Entire home/apt,96,1,221,2022-08-21,6.73,1,309,76,,
20699,40678945,"Private room in Bronx, NY. Minutes from Manhattan",65513259,Jacquelyne,Bronx,Morris Heights,40.8484,-73.92261,Private room,80,30,1,2020-01-02,0.03,1,0,0,,
20709,40681398,Home Sweet Home,315721256,Rosana,Bronx,Morrisania,40.83104,-73.89533,Entire home/apt,77,2,152,2022-08-13,4.56,1,213,50,,
20730,40697042,Bedroom by the Bay!,16838708,Amber,Bronx,Throgs Neck,40.82935,-73.81375,Private room,82,1,8,2022-08-27,1.83,1,167,8,,
20772,40528319,230th wonderland,307784227,Ana,Bronx,Wakefield,40.89032,-73.85679,Private room,40,30,1,2020-01-02,0.03,2,0,0,,
20777,40711239,Spacious & super clean room with Private Bathroom,316004032,Brou,Bronx,Allerton,40.86263,-73.86518,Private room,77,1,122,2022-09-03,3.76,1,83,46,,
20803,40623849,Home away from home,150428984,Fazia,Bronx,Hunts Point,40.81244,-73.88938,Private room,48,3,42,2022-08-08,1.29,5,337,20,,
20867,40563519,Just as home,244116720,Carsandra,Bronx,Throgs Neck,40.82567,-73.82069,Private room,65,1,66,2022-07-30,1.97,3,361,7,,
20889,40764862,Cozy room,150428984,Fazia,Bronx,Hunts Point,40.81418,-73.88878,Private room,40,6,36,2022-08-21,1.14,5,326,22,,
20893,40791084,"Close to train, bus stop, Zoo, Botanical Garden",208384577,Sian,Bronx,West Farms,40.8424,-73.88425,Private room,55,2,17,2022-04-23,1.53,1,12,17,,
20937,40816205,"Cozy, quiet, private 1 br apt NO SMOKING ALLOWED",165054817,Johanna,Bronx,Schuylerville,40.83345,-73.82839,Entire home/apt,2000,1,8,2022-03-05,0.84,1,364,8,,
20953,40823839,Gg’s Guest Room,312573023,Giovana,Bronx,Highbridge,40.83171,-73.93003,Private room,190,3,1,2022-01-08,0.12,2,365,1,,
20966,41023393,Your 2BR *haven* in Mott Haven mins from Manhattan,3187466,Elena,Bronx,Mott Haven,40.80991,-73.91211,Entire home/apt,180,5,23,2022-08-24,0.7,1,111,15,,
21086,41075946,Cozy Ambience,127227897,Carleen,Bronx,Allerton,40.86823,-73.85762,Entire home/apt,145,30,5,2022-07-31,0.2,1,365,3,,
21132,41108462,"studio in the bronx
25 minute to times square nyc",180380802,Avner,Bronx,Bronxdale,40.85559,-73.86235,Entire home/apt,100,2,6,2021-11-06,0.19,2,0,1,,
21165,41380850,Big studio 25 minute from Times Square nyc,180380802,Avner,Bronx,Allerton,40.85746,-73.86339,Entire home/apt,100,2,9,2022-01-02,0.28,2,363,2,,
21213,41568190,Traveling Nurses/ Doctors- 5 min walk to Einstein!,123063094,Emily,Bronx,Morris Park,40.84754,-73.84657,Private room,65,7,38,2022-07-31,1.19,1,78,6,,
21244,41290557,Home is were it calm and relax ! Here the place.,265512187,Jacqueline,Bronx,Highbridge,40.83399,-73.92512,Shared room,80,30,0,,,1,0,0,,
21250,41433641,ON EDGE OF NEW YORK CITY,203266238,Steve,Bronx,Morris Park,40.85251,-73.85052,Private room,55,15,0,,,6,64,0,,
21270,41612833,Quiet place,328102609,Raymond,Bronx,Morris Park,40.85594,-73.83881,Private room,100,1,0,,,1,0,0,,
21276,41462107,"Quiet Bronx Event Space, Film shoots, Dinners..etc",2897094,Jullenne,Bronx,Baychester,40.86871,-73.83454,Entire home/apt,200,30,0,,,1,0,0,,
