id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
634857191692158865,"DISCOUNT! LOVELY STUDIO/BATH, Hallandale Beach, FREE PARKING, W/ GARDEN and BBQ",460105316,Kelsey,,Hallandale Beach,25.9828,-80.14843,Entire home/apt,35,1,2,2022-06-08,2,9,336,2,
634858998701426577,"DISCOUNT! LOVELY 2BR/1BATH, Hallandale Beach, FREE PARKING, W/ GARDEN and BBQ",460105316,Kelsey,,Hallandale Beach,25.98273,-80.14615,Entire home/apt,55,1,1,2022-06-12,1,9,339,1,
634861554236869034,"DISCOUNT! LOVELY Double Unit/2Bath, Hallandale Beach, FREE PARKING, W/ GARDEN and BBQ",460105316,Kelsey,,Hallandale Beach,25.98189,-80.14829,Entire home/apt,201,1,0,,,9,324,0,
634863393630922980,"DISCOUNT! Beachfront suite, Swimming Pool, Supermarket, Bike Rentals, Restaurant",460105316,Kelsey,,Hollywood,26.01308,-80.11594,Entire home/apt,64,1,1,2022-06-08,1,9,352,1,
635085723908011781,Adorable two bedroom apartment steps away beach🏝,329012424,Irfan,,Hallandale Beach,25.98714,-80.14674,Private room,107,1,0,,,1,365,0,
634867293551650275,"DISCOUNT! BPrivate suite, Swimming Pool, Supermarket, Bike Rentals, Restaurant",460105316,Kelsey,,Hollywood,26.01333,-80.1166,Entire home/apt,63,1,0,,,9,354,0,
634902608210223814,Private bedroom & bath in Miramar FL,460782296,Shirley,,Miramar,25.99244,-80.27567,Private room,48,2,0,,,2,350,0,
635309194174393955,"Cheerful 4 BRs house with Pool, 10 mins to Ocean",458928355,Kevin,,Deerfield Beach,26.28142,-80.128616,Entire home/apt,209,4,0,,,4,91,0,
635343919402133691,ENCANTADOR DEPARTAMENTO DOS DORMITORIOS DOS BAŃOS,461050424,My Miami,,Hollywood,25.98898,-80.11892,Entire home/apt,230,5,0,,,1,348,0,
634909496498644387,Apt 2* lovely Suites at Historic Sailboat Bend,26005804,Patricia,,Fort Lauderdale,26.11805,-80.15096,Entire home/apt,99,3,0,,,6,38,0,
634916250599246314,Village Square lovely 1 room in 2 bedroom condo,460961184,Stathis,,Plantation,26.14483,-80.24944,Private room,104,2,0,,,1,365,0,
635345216037832218,Beautiful and cozy 3bedroom lake front House,461048184,Yossi,,Dania Beach,26.06233,-80.20129,Entire home/apt,149,2,1,2022-06-08,1,1,75,1,
635354263150192873,FORT LAUDERDALE Private room/kitchen.,160936787,Nancy,,Oakland Park,26.185261,-80.145973,Private room,85,2,0,,,1,228,0,
634944020238613313,Ocean View 1 -Bedroom Paradise Apartment,8657076,Loredana,,Hollywood,25.986807,-80.118652,Entire home/apt,193,3,0,,,4,84,0,
634946717324277167,Beautiful split condo in Fort Lauderdale Beach,205546012,Kevin,,Fort Lauderdale,26.136663,-80.104919,Entire home/apt,309,1,0,,,1,176,0,
634960760100712830,Walk to Beach -Central Condo in a Waterfront Hotel,222459707,Nadine,,Fort Lauderdale,26.13816,-80.11013,Entire home/apt,96,3,0,,,5,137,0,
634972805682228716,Modern 2 Bed House W/ Pool In the Heart of FLL,225958270,Jeff,,Dania Beach,26.06181,-80.20594,Entire home/apt,183,1,5,2022-06-08,5,3,83,5,
634980760919664045,Beachwalk resort - spacious 1 bedroom,70039090,Henrique,,Hallandale Beach,25.985723,-80.122681,Entire home/apt,148,1,0,,,4,51,0,
635364766535646670,00-Tiny home 6 min-aventura mall🛍10 to the Beach🏝,49748800,Mariajose,,Hallandale Beach,25.97588,-80.14644,Entire home/apt,74,1,0,,,21,79,0,
635368147100247014,5 ⭐️ AMENITIES Luxury 1BR -FRONT Intracoastal View Balcony* Infinity-edge pool|Amazing Beach.,20234196,Stay Sol,,Hollywood,25.98733,-80.12016,Entire home/apt,185,5,1,2022-06-07,1,172,355,1,
638323893150666309,Lovely  3 bedroom/3 bath/Balcony  ocean front,459606585,Michal Hani,,Hallandale Beach,25.98565,-80.12399,Entire home/apt,343,1,0,,,1,360,0,
638340060360907673,Cozy home away from home apartment.,61375670,Gianinne,,Sunrise,26.17264,-80.28942,Entire home/apt,55,2,0,,,1,247,0,
635368350494193610,"Luxury  5 ⭐️ Apartment , 2 bedroom, Infinity-Edge Pool",20234196,Stay Sol,,Hollywood,25.98793,-80.12105,Entire home/apt,246,5,0,,,172,363,0,
635427140317935043,NEW Bimini Bungalow -Waterfront & Pool 3BED/2BATH,347801874,Leanne,,Fort Lauderdale,26.08966,-80.18742,Entire home/apt,459,3,0,,,1,265,0,
638343659752497335,Luxury 2BR 2BA at Hyde Beach - Pool/Gym/Ocean View,159353560,Tina,,Hollywood,25.98805,-80.121,Entire home/apt,250,1,0,,,3,139,0,
635472654718417639,LUXURY AMENITIES  2 BR CORNER OCEAN VIEW BALCONY Beachfront Resort,20234196,Stay Sol,,Hollywood,25.98702,-80.11891,Entire home/apt,279,5,0,,,172,222,0,
638373177670712127,Amazing Lake House & Pool next to Hard Rock Casino,458315443,Claudia,,Davie,26.0509,-80.22256,Entire home/apt,388,2,0,,,1,259,0,
635472706738310413,5⭐️ Beachfront Resort- INFINITY EDGE SWIMMING POOL & Hot Tub-,20234196,Stay Sol,,Hollywood,26.01557,-80.11651,Entire home/apt,87,5,0,,,172,340,0,
635513585661066181,Vacation 2 Village 2 Bonaventure 1bd sleeps 4,27615653,Tanya,,Weston,26.12792,-80.37302,Private room,96,1,1,2022-06-16,1,5,14,1,
638425024285990205,1 Bedroom Ocean View Condo In Hollywood Beach,461433893,Estilita,,Hollywood,25.989235,-80.118408,Entire home/apt,197,5,0,,,1,147,0,
635524372579075632,Walk 2 the Beach! Modern BeachHouse w/Pool & SPA,37080638,Gloria,,Lauderdale By The Sea,26.19587,-80.09894,Entire home/apt,159,3,0,,,3,344,0,
635548339613444541,Lovely Suite 5 Mins to Beach Free Parking,422734332,Eric,,Dania Beach,26.04145,-80.14233,Entire home/apt,69,2,1,2022-05-30,1,11,179,1,
635551393134130250,DEPARTAMENTO MIAMI PLAYA RESORT CON SERVICIOS,82575281,Dardo,,Hallandale Beach,25.986013,-80.12281,Entire home/apt,100,1,0,,,3,304,0,
635552182930104785,Beach GETAWAY - Walking Distance to the Ocean,37080638,Gloria,,Lauderdale By The Sea,26.19424,-80.09912,Entire home/apt,250,3,0,,,3,339,0,
635554909336691390,Wonderful Suite 5 Mins to the Beach Free Parking,422734332,Eric,,Dania Beach,26.04134,-80.14288,Entire home/apt,79,2,1,2022-05-29,1,11,173,1,
638464029611897635,Beautiful Room in the heart of Coral Springs,461410785,Enide,,Coral Springs,26.2869,-80.23699,Private room,65,1,0,,,1,365,0,
635558833108242792,Cozy Suite 5 Mins to Beach Free Parking,422734332,Eric,,Dania Beach,26.04109,-80.14311,Entire home/apt,64,2,2,2022-06-14,2,11,168,2,
635578444141056720,Resort style home in the city of Fort Lauderdale,461112882,Max,,Lauderhill,26.17755,-80.24873,Entire home/apt,220,1,2,2022-06-12,2,1,310,2,
638498094037761195,"Sleek, 2bdrm w/Pking, near Hallandale Beach",84786268,Tier One,,Pembroke Park,25.98151,-80.19688,Entire home/apt,230,2,0,,,2,86,0,
635582121559407456,Hollywood Beach Boutique Vacation Studio,5260661,Yoni,,Hollywood,26.02965,-80.15152,Entire home/apt,48,1,2,2022-06-07,2,19,348,2,
635607190441082947,5⭐️Beachfront Resort | FRONT BAY VIEW BALCONY. Enjoy Sunsets! ⛵️-,20234196,Stay Sol,,Hollywood,26.01729,-80.11609,Entire home/apt,129,5,0,,,172,345,0,
635654131889778531,Private room on a Family Townhouse Condo w/Pool !!,461128988,Enock Luiz,,Pompano Beach,26.2691,-80.12986,Private room,35,1,1,2022-06-09,1,1,77,1,
635709594616966285,"Newly renovated unit 1/1, 2 patios,unlmitd parking",131973711,Roxana,,Hollywood,26.02334,-80.20268,Entire home/apt,71,1,1,2022-06-06,1,1,172,1,
635728385334037458,Middle River Mod Manor,38781529,Jeffrey,,Fort Lauderdale,26.14564,-80.11535,Entire home/apt,1106,2,0,,,31,315,0,
636005097795820241,Casa Citron 2,1756883,Juan Carlos,,Oakland Park,26.16858,-80.12416,Private room,110,1,0,,,3,129,0,
636005898745093389,Casa Citron 3,1756883,Juan Carlos,,Oakland Park,26.16855,-80.12602,Private room,80,1,0,,,3,130,0,
636032665417116563,✨ Stunning King at B Ocean Resort Fort Lauderdale,429074979,B Ocean Resort Fort,,Fort Lauderdale,26.10891,-80.10719,Entire home/apt,228,1,1,2022-06-05,1,5,127,1,
636036997236192474,UP TO 10 GUESTS! Modern house 5 min from the beach,362935798,Alejandro,,Dania Beach,26.033712,-80.148544,Entire home/apt,269,1,0,,,1,338,0,
638534614713562972,Beautiful apartment near to the beach to share,169989001,Daniela,,Pompano Beach,26.28472,-80.09699,Private room,72,1,0,,,1,357,0,
636051322587233220,5 ⭐️ Beach Resort w/ROOFTO POOL  & Hot Tub | Modern 2 BR 2 BR-,20234196,Stay Sol,,Hollywood,26.01623,-80.11566,Entire home/apt,199,5,0,,,172,318,0,
636057056151967917,Upscale living with a laid-back South Florida vibe - 2 BR,388805011,Isabel,,Pompano Beach,26.21033,-80.10881,Entire home/apt,192,30,0,,,35,365,0,
638582178361465867,Share a full beautiful spacious condo.,425671467,Sandor,,Lauderhill,26.16699,-80.23345,Shared room,75,1,0,,,2,360,0,
636059393595600036,Lovely 1-bedroom condo with waterside pool,394761797,Jb,,Hallandale Beach,25.98622,-80.12258,Entire home/apt,222,1,0,,,5,217,0,
638590963440434792,⭐️Perfect Location For A Hollywood Vacation!⭐️,255303812,Syntel,,Hollywood,26.007586,-80.148308,Entire home/apt,58,1,1,2022-06-03,1,2,338,1,
638614151160898753,Lovely & Beautiful Place for Long Term *2 bedroom*,94547570,Shirel,,Hollywood,25.99948,-80.14162,Entire home/apt,100,31,0,,,7,314,0,
638628706364130999,Small house two minutes walk to the beach,131978491,Daniel,,Pompano Beach,26.2272,-80.09206,Entire home/apt,128,3,0,,,14,295,0,
638630835816276290,Delightful 1-bedroom camper/RV indoor fireplace,461784112,Mercy,,Tamarac,26.20524,-80.250038,Entire home/apt,85,2,0,,,1,348,0,
638906890283524878,Adorable Cottage - 1 bedroom in Hallandale,461838293,Franky,,Pembroke Park,25.988,-80.16923,Entire home/apt,60,2,0,,,1,79,0,
638936293142226607,2bd/2ba  Luxury ocean view apt. Steps to ocean,195128586,Stay Today,,Hallandale Beach,25.9862,-80.12121,Entire home/apt,261,1,0,,,37,158,0,
636067951788174485,"Gorgeous luxury 5***** 
2 bedroom condo with pool",217652957,Luxury,,Hollywood,26.00914,-80.15039,Entire home/apt,250,1,0,,,2,365,0,
638968747600278758,Cozy Private 1 Bedroom 1 Bath near Beach & Airport,461783492,Jimmy,,Dania Beach,26.0368,-80.13034,Private room,80,1,1,2022-06-12,1,1,364,1,
638971528291435767,"Kool Runnings suite, sleeps 5, and free breakfast",173142771,Marcie Rowe,,Fort Lauderdale,26.15106,-80.19017,Private room,112,1,0,,,3,365,0,
636147317350242348,Hollywood Beach Oceanfront with Balcony Sleeps 4!,453967860,Tiz And Gio,,Hollywood,26.012751,-80.115608,Entire home/apt,140,2,0,,,1,331,0,
636161487254189683,"Para tu estadía, buena ubicación cerca Aeropuerto",149678819,Damaris,,Dania Beach,26.06767,-80.18069,Private room,98,1,1,2022-06-04,1,1,365,1,
636166377480105819,❤ MODERN Resort |BALCONY ENDLESS VIEWS- Resort & POOL ❤,20234196,Stay Sol,,Hollywood,25.98658,-80.12189,Entire home/apt,81,5,0,,,172,146,0,
636173913409835134,Cozy Apt Ideal for a Couple! Pompano Beach Getaway,408523862,Angel Host,,Pompano Beach,26.230404,-80.115181,Entire home/apt,81,2,0,,,27,362,0,
638975800519761436,Trendy-Garden View-King Bed-Free Pking-Attractions,84786268,Tier One,,Pembroke Pines,26.02818,-80.37104,Entire home/apt,230,2,0,,,2,86,0,
636219839320651562,Oceanview PH w top Private Jacuzzi,439875188,Ale And Pam,,Hollywood,25.987038,-80.120644,Entire home/apt,550,4,0,,,1,242,0,
639003135331778323,Grand Getaway Villa,38781529,Jeffrey,,Fort Lauderdale,26.13369,-80.11916,Entire home/apt,345,2,0,,,31,301,0,
636229031500214413,Welcome to  Deckland Beach House Fort Lauderdale!,441674,LuxuryVacationHomesFortLauderdale,,Fort Lauderdale,26.151918,-80.102043,Entire home/apt,1549,2,0,,,16,365,0,
639004882944104361,"Luxury 2 bedroom apartment, 5 mins away from beach",355762771,Shambrell,,Oakland Park,26.17171,-80.14239,Entire home/apt,160,1,0,,,1,365,0,
639021831146609654,Quiet spacious home minutes from beach w/backyard!,449706244,Hilary,,Oakland Park,26.18332,-80.15076,Entire home/apt,72,1,0,,,2,363,0,
639027782496607987,Clean Coastal Style Shared home Pet Friendly,30111241,Reginald,,Pompano Beach,26.26122,-80.1103,Private room,187,1,0,,,6,365,0,
636256003941359597,Cozy 2bedroom apt with free parking,149230562,U.N.I Vacation Rentals,,Hollywood,26.02976,-80.15781,Entire home/apt,87,1,0,,,17,89,0,
639053334800720888,Beach Resort Ocean View 1 bedroom,5611017,Sergio,,Hollywood,25.986807,-80.118652,Entire home/apt,222,3,2,2022-06-12,2,13,77,2,
639072163304153157,COZY AND LOVELY 1-BEDROOM CONDO WITH PARKING,106169256,Gabriela,,Miramar,25.99313,-80.30049,Entire home/apt,82,1,0,,,1,169,0,
636265426929875411,Beautiful 1 bedroom rental with nice amenities.,461256372,Tia,,Plantation,26.12549,-80.25752,Entire home/apt,156,1,1,2022-06-08,1,1,361,1,
636271570812290404,★★★★★2BD/2BA DIRECT OCEAN VIEW. 1 MIN FROM BEACH.,195128586,Stay Today,,Hollywood,25.98812,-80.11975,Entire home/apt,225,1,0,,,37,99,0,
636284810663340700,"NEW 3 bedroom house close to the beach,heated pool",410263762,Vinita,,Pompano Beach,26.24753,-80.09926,Entire home/apt,211,3,0,,,3,321,0,
636289866588106815,"NEW! ‘The Teal House’ - Pool & Yard, 2 Mi to Beach",126641496,Evolve,,Oakland Park,26.18686,-80.12653,Entire home/apt,304,2,0,,,80,342,0,
636328173231835998,HILTON DOUBLETREE-WALK2 BEACH,168666776,Gavin,,Fort Lauderdale,26.13799,-80.10832,Private room,150,1,0,,,2,362,0,
639085349024938688,Newly Renovated Studio by the Beach,450004140,Fay,,Fort Lauderdale,26.133846,-80.107086,Entire home/apt,58,1,0,,,2,364,0,
639103866673620013,Fabulous ocean-view 2bd/2 ba condo. Min to beach,195128586,Stay Today,,Hollywood,25.98797,-80.12174,Entire home/apt,240,1,0,,,37,126,0,
636335414010001150,NEW! Fort Lauderdale Duplex ~ 5 Mi to Downtown!,126641496,Evolve,,Fort Lauderdale,26.09819,-80.1841,Entire home/apt,96,2,0,,,80,108,0,
636373902872205279,DEPARTAMENTO COMPLETO MIAMI SÚPER LUJO RESORT,82575281,Dardo,,Hallandale Beach,25.986013,-80.12281,Entire home/apt,170,1,2,2022-06-06,2,3,266,2,
636503142421801912,(All Inclusive) Modern Sunrise Retreat-Free Night,44021134,Jerry,,Fort Lauderdale,26.13404,-80.11175,Entire home/apt,318,3,0,,,2,360,0,
636528606424078842,Entire apartment near sawgrass mall,27657821,Pamela,,Tamarac,26.20613,-80.2642,Entire home/apt,95,2,3,2022-06-10,3,1,347,3,
639133077814644052,Lovely 1-bedroom ENTIRE space Near Ft Lauderdale,380243957,Imari,,Tamarac,26.18761,-80.20483,Entire home/apt,104,3,1,2022-06-11,1,1,329,1,
639145717617970989,Beautiful 2/2 apt fullkitchen 16th floor BeachWalk,358439356,Manuel,,Hallandale Beach,25.986013,-80.12281,Entire home/apt,153,3,0,,,2,167,0,
639172608669866210,🌟House | 2 BDR | BBQ area |,23702484,Scoast Vacation Rentals,,Fort Lauderdale,26.0952,-80.14514,Entire home/apt,115,1,0,,,4,154,0,
639208665729723640,Hollywood Large Studio Close to Beach and Casino,5260661,Yoni,,Hollywood,26.02978,-80.1532,Entire home/apt,48,1,0,,,19,358,0,
639258005786540100,Charming Renovated 1 Bedroom Condo,460107882,Nicole,,Hallandale Beach,25.98185,-80.14162,Entire home/apt,75,5,0,,,1,51,0,
639286474790722750,Hollywood Comfort,48266999,Ron,,Hollywood,26.02997,-80.15447,Entire home/apt,117,4,0,,,1,124,0,
639290477587330762,"Large 2bed/bath, close at all",95490942,Danielle,,Fort Lauderdale,26.12077,-80.13695,Entire home/apt,120,60,0,,,1,83,0,
639314910353774468,3BD Beach House  - only 1 mile to ocean!,31992496,Derek,,Fort Lauderdale,26.12495,-80.125374,Entire home/apt,240,1,0,,,2,365,0,
636755246575424923,Charming 1 Bedroom in a Guesthouse.,449008996,Buck,,Wilton Manors,26.15848,-80.13666,Private room,163,5,0,,,2,365,0,
639355119690256570,Private suite escape with hot tub,401772888,Grace,,Margate,26.23325,-80.20629,Private room,52,1,2,2022-06-11,2,4,342,2,
636787852782328205,Lovely 2 Br apartment with direct access to beach,7599570,Masha,,Hallandale Beach,25.97723,-80.118889,Entire home/apt,152,28,0,,,1,365,0,
639364890084499805,1bedroom with hot tub,401772888,Grace,,Margate,26.23334,-80.20581,Private room,65,1,4,2022-06-14,4,4,342,4,
636790162265671803,1 Million Dollar Listing  💸  OCEANFRONT Balcony: 2BR2BA| Paradise Beach & Amazing Pools,20234196,Stay Sol,,Hollywood,25.98762,-80.12151,Entire home/apt,239,5,0,,,172,326,0,
636807716553534974,1 Million Dollar Listing ⭐️ OCEANFRONT Balcony: 2BR 2BA |Enjoy ENDLESS VIEWS |Paradise Beach & Amazing Pools,20234196,Stay Sol,,Hallandale Beach,25.98584,-80.12147,Entire home/apt,200,5,0,,,172,328,0,
639365963981821168,King Bed- Private Suite-10 min from the beach,450178858,Iraida,,Fort Lauderdale,26.14694,-80.13881,Entire home/apt,124,1,0,,,1,364,0,
639368058445183045,Classy queen 1bedroom suite with hot tub,401772888,Grace,,Margate,26.23327,-80.20634,Private room,65,1,2,2022-06-14,2,4,342,2,
636840148421568148,Cheerful shared home near Bank of America arena,347250543,Anthony,,Plantation,26.16022,-80.29966,Private room,32,1,0,,,3,317,0,
636840431320409696,Cozy bedroom in Miramar FL,460782296,Shirley,,Miramar,25.99095,-80.27559,Private room,48,1,0,,,2,332,0,
636851800125484544,Dreamy 4 bdrm Florida home w/ Pool - in the Cove!,10264120,Diana,,Deerfield Beach,26.30645,-80.08307,Entire home/apt,500,3,0,,,1,24,0,
639372567321792226,Great 1BR Full Kitchen - NO RE$ORT FEE - NEW FLOOR,437654251,Claudio,,Hallandale Beach,25.9865,-80.12378,Entire home/apt,199,3,0,,,3,63,0,
636853230714231342,Lovely 1 bedroom apartment with ideal location,351740135,Luca,,Fort Lauderdale,26.12205,-80.13065,Entire home/apt,116,1,0,,,5,362,0,
636858865139362196,Lovely 1 bedroom with amazing location,351740135,Luca,,Fort Lauderdale,26.12197,-80.13009,Entire home/apt,112,2,1,2022-06-01,1,5,364,1,
636887126053721541,"2 BR w/POOL VIEW close to FLL, Hard Rock & Beach",110204684,Luxe Haus,,Hollywood,26.00689,-80.13288,Entire home/apt,203,1,1,2022-06-17,1,2,350,1,
636924366828343704,"Total peaceful, welcoming, private getawy",89927997,Jeline,,Lauderhill,26.18679,-80.24413,Private room,64,7,0,,,2,365,0,
639386719083717604,Great Studio @ Beachwalk- NO RE$ORT FEE,437654251,Claudio,,Hallandale Beach,25.98503,-80.12165,Entire home/apt,159,3,0,,,3,63,0,
636977304268096219,1 BD 1 BA @Beachwalk Resort 2,141328611,Amaliya,,Hollywood,25.98668,-80.12177,Entire home/apt,183,1,1,2022-06-11,1,4,353,1,
639390538633467255,Immaculate 3 BD mins to beach + self check in!,396161086,Chris,,Pompano Beach,26.21302,-80.11352,Entire home/apt,356,1,0,,,2,340,0,
639443726078234253,"NEW LISTING! Elegant Villa Rosa, steps to marina",29474227,Jennifer And Tullio :-),,Pompano Beach,26.256844,-80.098404,Entire home/apt,500,3,0,,,3,357,0,
637070427865279794,2/2 Condo at the beautiful beach of Hollywood,37725111,Maria,,Hollywood,25.988153,-80.118301,Entire home/apt,250,1,0,,,1,127,0,
639554266291285998,** Pool Home w/ Big Yard!,129392702,Mayan,,Hollywood,26.010605,-80.23082,Entire home/apt,483,1,0,,,10,322,0,
639603076734465376,Hyde Luxurius Ocean View 1bed 1 Bath on the Beach,69722538,Ana,,Hollywood,25.986807,-80.118652,Entire home/apt,216,1,0,,,15,95,0,
637408234364260387,The Beach House with an Amazing Backyard & Pool.,388947251,Tony,,Fort Lauderdale,26.14865,-80.10205,Entire home/apt,496,1,0,,,1,57,0,
637420644904386219,235a Lovely condo on the beach,288469785,Elizabeth Graciela,,Hollywood,26.01274,-80.1155,Entire home/apt,63,1,0,,,6,48,0,
637446208969602316,"Sleek, Modern 1 BR Apartment, Walkable in Los Olas",388805011,Isabel,,Fort Lauderdale,26.12153,-80.13687,Entire home/apt,195,30,0,,,35,365,0,
639650526089928299,Mango Lovers Zen Beach Retreat 2/2 w/Hot Tub,63675237,Jordan & Emily,,Fort Lauderdale,26.13655,-80.12567,Entire home/apt,177,1,2,2022-06-15,2,6,349,2,
637580850027185144,Peaceful villa in Parkland Florida,461523799,Amer,,Parkland,26.326431,-80.236511,Entire home/apt,1200,3,0,,,1,365,0,
639665763869746956,5 ⭐️ Tropical Oasis | ROOFTOP infinity POOL + Hot Tub on Hollywood Boardwalk,20234196,Stay Sol,,Hollywood,26.0156,-80.1165,Entire home/apt,169,5,0,,,172,349,0,
639677215363545259,Mod 1 bedroom apartment with a beach-town vibe,388805011,Isabel,,Fort Lauderdale,26.20908,-80.10722,Entire home/apt,159,30,0,,,35,365,0,
639678616049899648,Nice friendly house in Pompano Beach,461969683,Salez Family House,,Deerfield Beach,26.28361,-80.13501,Private room,50,2,1,2022-06-13,1,1,356,1,
637582435964157622,Luxury 2 bedroom Pent House apartment,307006205,Joanna,,Hollywood,25.986807,-80.118652,Entire home/apt,471,2,0,,,1,78,0,
639695205885220997,💒 Pompano Beach Veronica by Avyio | 33 🔥🌞,221143136,Ayvio,,Pompano Beach,26.292,-80.09702,Entire home/apt,188,3,1,2022-06-10,1,4,172,1,
637595255830184549,Spacious Hollywood Beach Penthouse 3 Beds,358227280,Nelby,,Hollywood,26.01142,-80.1441,Entire home/apt,110,1,0,,,1,71,0,
639701824862305869,Retro Beach Villa w/Hot Tub/Grill/Bar/Golf/Arcade!,117349827,Spencer,,Fort Lauderdale,26.198322,-80.124084,Entire home/apt,145,1,7,2022-06-17,7,3,305,7,
639718155046034109,Apt 3 * Lovely Suite at Historic Sailboat Bend,26005804,Patricia,,Fort Lauderdale,26.11708,-80.15178,Entire home/apt,89,2,0,,,6,82,0,
639728295518839855,Charming Beach  Hotel - Large Studio Room,460247369,Norman,,Lauderdale By The Sea,26.18267,-80.09895,Private room,91,2,0,,,5,83,0,
639731161625594714,4/2 luxury Pool House At Hollywood Hills,153633037,Sergio,,Hollywood,26.0282,-80.18165,Entire home/apt,233,2,0,,,5,346,0,
639738914486060117,💒 Pompano Beach Veronica by Avyio | 32 🌞🌊,221143136,Ayvio,,Pompano Beach,26.2628,-80.10246,Entire home/apt,181,3,0,,,4,365,0,
639744789574024147,Sophia's Compound  Reunion resort w/heated pool,438931379,DesignedVR,,Plantation,26.13023,-80.30112,Entire home/apt,1837,3,0,,,15,233,0,
639751471851399376,Luxury High rise private room amazing view!!,356336727,Joel,,Fort Lauderdale,26.11885,-80.14382,Private room,116,2,0,,,2,364,0,
639797246245708431,"Beach House w/1 Bedroom, 2 Queen Beds at the Tides",392227127,Komffy,,Hollywood,25.98854,-80.11779,Entire home/apt,128,5,0,,,4,79,0,
639811377870851793,Cozy Lakefront Home in Old Florida Orange Grove,13352579,Gustavo,,Dania Beach,26.06557,-80.17632,Entire home/apt,169,3,0,,,1,352,0,
637601317640352704,Lake ☀ Private HotTub&Kayak ☀20 Minutes to Miami☀,435081213,Fernando,,Fort Lauderdale,26.09441,-80.11961,Entire home/apt,197,4,0,,,3,356,0,
637735060326397901,🌴MODERN APARTMENT W/ BAY VIEW + POOL | 2BRM - FREE PARKING! STEPs TO the BEACH🏝🌊,20234196,Stay Sol,,Hollywood,26.00777,-80.11738,Entire home/apt,199,5,0,,,172,147,0,
639823101960495212,Lovely Florida home next to FLL airport and Casino,33456194,Laurent,,Dania Beach,26.05984,-80.20307,Entire home/apt,168,5,0,,,2,39,0,
637803855823260098,"Private entrance 
1 bedroom 
Kitchen &living room",115563555,Nelly,,Fort Lauderdale,26.120523,-80.173141,Entire home/apt,76,7,0,,,1,365,0,
637807284783414988,DREAM RETREAT VACATION 7 MINUTES TO OCEAN,156208082,Albert Milton,,Hollywood,26.02985,-80.15486,Entire home/apt,263,1,0,,,13,119,0,
637861995754553042,Suite independiente a 10 minutos de la playa,461597532,Liliana,,Hollywood,25.997713,-80.157341,Entire home/apt,33,2,1,2022-06-13,1,1,186,1,
639837968972303502,Ft Laud 2 BDRM unit by Port~Beaches~Bars~Boats!,86715580,Jenny,,Fort Lauderdale,26.09972,-80.14553,Entire home/apt,107,1,0,,,10,302,0,
637898258664016231,"Tropical, tranquil, and spacious 2-bedroom unit",258292530,Kerline,,Deerfield Beach,26.2999,-80.11726,Entire home/apt,115,1,0,,,2,83,0,
637902508320409298,"´fabulous place ,2 king bed ,2 bathrooms Hollywood",360743331,Josef Y Jhon,,Hollywood,26.02388,-80.13938,Entire home/apt,132,1,0,,,4,341,0,
637903768159291900,🌴MODERN APARTMENT W/ BAY VIEW + POOL | 2BRM - FREE PARKING! STEP TO BEACH🏝,20234196,Stay Sol,,Hollywood,26.00813,-80.11755,Entire home/apt,199,5,0,,,172,331,0,
637917007587165462,🌴MODERN APARTMENT W/ BAY VIEW + POOL | 2BRM - FREE PARKING! STEP TO BEACH🏝✨,20234196,Stay Sol,,Hollywood,26.00678,-80.11673,Entire home/apt,181,5,0,,,172,349,0,
637932708252262589,🌴MODERN APARTMENT W/ BAY VIEW + POOL | 2BRM - FREE PARKING! STEP TO BEACH🏝,20234196,Stay Sol,,Hollywood,26.00636,-80.11887,Entire home/apt,199,5,0,,,172,337,0,
637948833841020720,BEAUTIFUL 1 BEDROOM 1 BATHROOM NEAR FLL AIRPORT,217652957,Luxury,,Dania Beach,26.05351,-80.15715,Entire home/apt,144,1,1,2022-06-13,1,2,262,1,
639847042356530905,Exclusive 5 Bed 3 Full Bath w/ Pool Sleeps 12,253839975,J,,Wilton Manors,26.15661,-80.14975,Entire home/apt,192,4,1,2022-06-11,1,3,347,1,
639849755403098190,The Oasis.  A catch all 3/2 home with a pool.,405262660,Allen,,Coconut Creek,26.2431868,-80.174799,Entire home/apt,319,4,1,2022-06-10,1,2,333,1,
638175826242151685,⛱️CH- Brand New Luxury Condo With Balcony Just Steps From the Beach - 68145,361398579,Cielo Stays,,Hollywood,26.01785,-80.11731,Entire home/apt,134,3,0,,,35,274,0,
638190085347178861,Modern Garden Apt - w/ Private Patio & Parking,12672266,Erin,,Fort Lauderdale,26.14763,-80.13711,Entire home/apt,93,2,0,,,6,332,0,
639877771676372769,Ft Laud 2BDRM Unit By Ports~Restaurants~Nightlife!,86715580,Jenny,,Fort Lauderdale,26.10118,-80.14559,Entire home/apt,107,1,0,,,10,316,0,
638199334649951466,For Families traveling to a South Florida vacation,136370164,R Shaun,,Deerfield Beach,26.30008,-80.16598,Entire home/apt,125,1,0,,,1,297,0,
639898411106450461,Walk to the beach with room for the entire family,9003424,Milton,,Lauderdale By The Sea,26.19612,-80.1007,Entire home/apt,195,3,0,,,2,30,0,
638212605236120543,The Ultimate AirBnB Studio,330201106,Jay,,Hollywood,26.01063,-80.19337,Private room,55,1,2,2022-06-12,2,1,171,2,
